shade_url,shade_id,shade_name,rgb,lrv,page_number,temperature,tone,finishes,colour_family,R,G,B
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/patiala-diamonds,WW0149,Patiala diamonds,"(242, 238, 228)",85.7,25,Warm,Light,"Matte, Sheen, Gloss",Whites,242,238,228
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/crisp-shirts,WW0150,Crisp shirts,"(237, 237, 227)",84.0,25,Warm,Light,"Matte, Sheen, Gloss",Whites,237,237,227
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/fluffy-appams,WW0151,Fluffy appams,"(232, 232, 222)",80.4,26,Warm,Light,"Matte, Sheen, Gloss",Whites,232,232,222
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/perfect-sugar-cubes,WW0152,Perfect sugar cubes,"(240, 237, 220)",84.0,26,Warm,Light,"Matte, Sheen, Gloss",Whites,240,237,220
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/murakami-morning,WW0153,Murakami morning,"(228, 230, 232)",79.4,26,Cool,Light,"Matte, Sheen, Gloss",Whites,228,230,232
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/soft-white,WW0154,Soft white,"(233, 236, 237)",83.9,26,Cool,Light,"Matte, Sheen, Gloss",Whites,233,236,237
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/silver-streak,WW0155,Silver streak,"(228, 230, 234)",79.5,26,Cool,Light,"Matte, Sheen, Gloss",Whites,228,230,234
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/grey-swarm,WW0156,Grey swarm,"(217, 218, 217)",70.2,26,Warm,Light,"Matte, Sheen, Gloss",Whites,217,218,217
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/a-place-to-ponder,WW0157,A place to ponder,"(231, 233, 240)",82.1,27,Cool,Light,"Matte, Sheen, Gloss",Whites,231,233,240
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/white-denims,WW0158,White denims,"(225, 227, 232)",77.1,27,Cool,Light,"Matte, Sheen, Gloss",Whites,225,227,232
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/blue-light,WW0159,Blue light,"(219, 222, 228)",73.5,27,Cool,Light,"Matte, Sheen, Gloss",Whites,219,222,228
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/iris-sky,WW0160,Iris sky,"(218, 221, 229)",73.1,27,Cool,Light,"Matte, Sheen, Gloss",Whites,218,221,229
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/opal-white,WW0161,Opal white,"(222, 226, 229)",76.0,27,Cool,Light,"Matte, Sheen, Gloss",Whites,222,226,229
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/morning-peace,WW0162,Morning peace,"(221, 228, 234)",77.6,27,Cool,Light,"Matte, Sheen, Gloss",Whites,221,228,234
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/angel-breath,WW0163,Angel breath,"(213, 220, 225)",71.7,28,Cool,Light,"Matte, Sheen, Gloss",Whites,213,220,225
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/swim-with-me,WW0164,Swim with me,"(219, 231, 237)",79.3,28,Cool,Light,"Matte, Sheen, Gloss",Whites,219,231,237
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/perfect-teeth,WW0165,Perfect teeth,"(233, 235, 232)",83.0,28,Warm,Light,"Matte, Sheen, Gloss",Whites,233,235,232
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/wide-grins,WW0166,Wide grins,"(233, 236, 233)",83.3,28,Warm,Light,"Matte, Sheen, Gloss",Whites,233,236,233
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/in-my-coracle,WW0167,In my coracle,"(228, 233, 231)",81.1,28,Cool,Light,"Matte, Sheen, Gloss",Whites,228,233,231
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/clouds-of-foam,WW0168,Clouds of foam,"(227, 237, 233)",83.1,28,Cool,Light,"Matte, Sheen, Gloss",Whites,227,237,233
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/soft-cuticles,WW0169,Soft cuticles,"(238, 239, 236)",86.2,29,Warm,Light,"Matte, Sheen, Gloss",Whites,238,239,236
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/mint-white,WW0170,Mint white,"(230, 236, 222)",81.9,29,Warm,Light,"Matte, Sheen, Gloss",Whites,230,236,222
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/arctic-blue,WW0171,Arctic blue,"(224, 230, 226)",78.3,29,Cool,Light,"Matte, Sheen, Gloss",Whites,224,230,226
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/peppermint-breath,WW0172,Peppermint breath,"(231, 235, 236)",82.9,29,Cool,Light,"Matte, Sheen, Gloss",Whites,231,235,236
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/forest-pixie,WW0173,Forest pixie,"(233, 236, 231)",83.6,29,Warm,Light,"Matte, Sheen, Gloss",Whites,233,236,231
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/brides-in-white,WW0174,Brides in white,"(233, 237, 233)",84.0,29,Warm,Light,"Matte, Sheen, Gloss",Whites,233,237,233
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/semi-precious,WW0175,Semi precious,"(236, 241, 238)",87.5,30,Cool,Light,"Matte, Sheen, Gloss",Whites,236,241,238
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/42-watt-smiles,WW0176,42 watt smiles,"(221, 220, 219)",72.2,30,Warm,Light,"Matte, Sheen, Gloss",Whites,221,220,219
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/whites-and-off-whites-wall-paint-colours/42-watt-smiles,WW0176,42 watt smiles,"(221, 220, 219)",72.2,30,Warm,Light,"Matte, Sheen, Gloss",Whites,221,220,219
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/ice-moon,WW0177,Ice moon,"(235, 242, 238)",87.7,30,Cool,Light,"Matte, Sheen, Gloss",Whites,235,242,238
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/ode-to-west-wind,WW0178,Ode to west wind,"(233, 243, 233)",87.8,30,Warm,Light,"Matte, Sheen, Gloss",Whites,233,243,233
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/blue-cheese,WW0179,Blue cheese,"(223, 235, 232)",81.3,30,Cool,Light,"Matte, Sheen, Gloss",Whites,223,235,232
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/minty-white,WW0180,Minty white,"(225, 240, 236)",84.8,30,Cool,Light,"Matte, Sheen, Gloss",Whites,225,240,236
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/rice-congee,WW0181,Rice congee,"(233, 240, 233)",86.1,31,Warm,Light,"Matte, Sheen, Gloss",Whites,233,240,233
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/cooling-wax,WW0182,Cooling wax,"(237, 243, 229)",87.7,31,Warm,Light,"Matte, Sheen, Gloss",Whites,237,243,229
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/frost-on-leaves,WW0183,Frost on leaves,"(233, 235, 217)",81.8,31,Warm,Light,"Matte, Sheen, Gloss",Whites,233,235,217
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/protein-shake,WW0184,Protein shake,"(235, 238, 218)",83.8,31,Warm,Light,"Matte, Sheen, Gloss",Whites,235,238,218
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/old-pearls,WW0185,Old pearls,"(246, 243, 223)",88.8,31,Warm,Light,"Matte, Sheen, Gloss",Whites,246,243,223
https://www.birlaopus.com/colour-catalogue/whites-and-off-whites-wall-paint-colours/desi-ghee,WW0186,Desi ghee,"(245, 244, 221)",89.2,31,Warm,Light,"Matte, Sheen, Gloss",Whites,245,244,221
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/visiting-birds,YG8000,Visiting birds,"(233, 240, 215)",84.3,207,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,233,240,215
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-light,YG8001,Green light,"(225, 237, 189)",79.6,207,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,225,237,189
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-shimmer,YG8002,Green shimmer,"(211, 234, 170)",74.2,207,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,211,234,170
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/summer-meadow,YG8003,Summer meadow,"(215, 232, 158)",73.1,207,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,215,232,158
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/sprout-salad,YG8004,Sprout salad,"(202, 215, 107)",60.7,207,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,202,215,107
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/energy-drink,YG8005,Energy drink,"(169, 206, 96)",51.4,207,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,169,206,96
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-pastures,YG8006,Green pastures,"(144, 181, 87)",39.0,207,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,144,181,87
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/clover-leaf,YG8007,Clover leaf,"(108, 149, 77)",24.5,207,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,108,149,77
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/mellow-garden,YG8008,Mellow garden,"(233, 239, 190)",82.1,208,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,233,239,190
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/moss-pools,YG8009,Moss pools,"(214, 232, 148)",72.2,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,214,232,148
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/young-shoots,YG8010,Young shoots,"(216, 226, 130)",68.4,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,216,226,130
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/chlorophyll-accent,YG8011,Chlorophyll accent,"(209, 217, 100)",61.9,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,209,217,100
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/caterpillar-green,YG8012,Caterpillar green,"(187, 219, 99)",59.8,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,187,219,99
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-pop,YG8013,Green pop,"(178, 206, 81)",52.0,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,178,206,81
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/picnic-in-the-meadows,YG8014,Picnic in the meadows,"(142, 172, 60)",34.4,208,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,142,172,60
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-peas,YG8015,Green peas,"(121, 140, 61)",22.5,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,121,140,61
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/yellow-green-wall-paint-colours/green-peas,YG8015,Green peas,"(121, 140, 61)",22.5,208,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,121,140,61
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/mint-ice-cream,YG8016,Mint ice cream,"(230, 233, 220)",80.6,209,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,230,233,220
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/avo-smoothie,YG8017,Avo smoothie,"(215, 220, 198)",69.3,209,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,215,220,198
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/high-praise,YG8018,High praise,"(186, 192, 165)",50.6,209,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,186,192,165
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/nostalgic-for-spring,YG8019,Nostalgic for spring,"(188, 196, 165)",52.2,209,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,188,196,165
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/yellow-green-wall-paint-colours/nostalgic-for-spring,YG8019,Nostalgic for spring,"(188, 196, 165)",52.2,209,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,188,196,165
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/pebble-in-a-pond,YG8020,Pebble in a pond,"(145, 152, 127)",29.7,209,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,145,152,127
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/old-moss,YG8021,Old moss,"(123, 129, 90)",20.2,209,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,123,129,90
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/beloved-s-mehendi,YG8022,Beloved's mehendi,"(113, 116, 86)",16.7,209,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,113,116,86
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/sepoy-green,YG8023,Sepoy green,"(112, 113, 80)",15.6,209,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,112,113,80
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/english-garden,YG8024,English garden,"(220, 222, 196)",71.0,210,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,220,222,196
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/farmers-market,YG8025,Farmers market,"(192, 192, 163)",51.2,210,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,192,192,163
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/scent-of-lime,YG8026,Scent of lime,"(182, 186, 154)",46.9,210,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,182,186,154
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/ancient-envy,YG8027,Ancient envy,"(163, 164, 130)",35.3,210,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,163,164,130
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/spanish-holiday,YG8028,Spanish holiday,"(141, 146, 111)",26.7,210,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,141,146,111
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/bruised-green,YG8029,Bruised green,"(142, 144, 102)",26.1,210,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,142,144,102
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/tapenade-paste,YG8030,Tapenade paste,"(100, 104, 73)",12.9,210,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,100,104,73
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/tangy-pickle-oil,YG8031,Tangy pickle oil,"(101, 96, 77)",11.5,210,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,101,96,77
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/tuberose,YG8032,Tuberose,"(229, 231, 202)",77.9,211,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,229,231,202
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/petal-green,YG8033,Petal green,"(213, 219, 184)",67.7,211,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,213,219,184
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/forest-shadows,YG8034,Forest shadows,"(206, 209, 157)",60.1,211,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,206,209,157
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/date-palm-trees,YG8035,Date palm trees,"(189, 194, 145)",50.6,211,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,189,194,145
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/crushed-leaves,YG8036,Crushed leaves,"(171, 176, 130)",40.8,211,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,171,176,130
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/a-deep-breath,YG8037,A deep breath,"(157, 165, 103)",34.1,211,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,157,165,103
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/yellow-green-wall-paint-colours/a-deep-breath,YG8037,A deep breath,"(157, 165, 103)",34.1,211,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,157,165,103
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/chutney-sandwich,YG8038,Chutney sandwich,"(139, 153, 95)",28.1,211,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,139,153,95
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/herbs-and-spices,YG8039,Herbs and spices,"(110, 117, 70)",16.0,211,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,110,117,70
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/agarbattis-at-dawn,YG8040,Agarbattis at dawn,"(240, 242, 208)",85.8,212,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,240,242,208
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/very-victorian,YG8041,Very victorian,"(233, 235, 196)",80.0,212,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,233,235,196
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/mint-parasol,YG8042,Mint parasol,"(226, 235, 175)",76.9,212,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,226,235,175
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/baby-sunflowers,YG8043,Baby sunflowers,"(213, 223, 135)",66.4,212,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,213,223,135
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/moong-daal-chila,YG8044,Moong daal chila,"(195, 201, 121)",53.6,212,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,195,201,121
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/dried-leaves,YG8045,Dried leaves,"(174, 175, 97)",39.6,212,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,174,175,97
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/yellow-green-wall-paint-colours/dried-leaves,YG8045,Dried leaves,"(174, 175, 97)",39.6,212,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,174,175,97
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/plucked-pudina,YG8046,Plucked pudina,"(147, 151, 62)",27.7,212,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,147,151,62
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-velvet,YG8047,Green velvet,"(119, 127, 71)",18.9,212,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,119,127,71
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/water-nymph,YG8048,Water nymph,"(242, 236, 203)",82.3,213,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,242,236,203
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/roses-in-ooty,YG8049,Roses in Ooty,"(235, 228, 155)",73.6,213,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,235,228,155
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/sun-in-the-clouds,YG8050,Sun in the clouds,"(235, 230, 136)",73.7,213,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,235,230,136
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/headlights,YG8051,Headlights,"(218, 229, 133)",70.5,213,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,218,229,133
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/oval-maidan,YG8052,Oval maidan,"(203, 222, 113)",64.1,213,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,203,222,113
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/science-experiment,YG8053,Science experiment,"(181, 212, 79)",55.2,213,Warm,Vibrant,"Matte, Sheen, Gloss",Yellow-Greens,181,212,79
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/yellow-green-wall-paint-colours/science-experiment,YG8053,Science experiment,"(181, 212, 79)",55.2,213,Warm,Vibrant,"Matte, Sheen, Gloss",Yellow-Greens,181,212,79
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/monsoon-in-maharashtra,YG8054,Monsoon in Maharashtra,"(167, 201, 79)",48.2,213,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,167,201,79
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/five-grasshoppers,YG8055,Five grasshoppers,"(158, 184, 77)",40.9,213,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,158,184,77
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/top-of-trees,YG8056,Top of trees,"(231, 237, 190)",80.3,214,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,231,237,190
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/young-green-apples,YG8057,Young green apples,"(226, 234, 164)",76.3,214,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,226,234,164
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/early-daffodils,YG8058,Early daffodils,"(220, 232, 137)",72.8,214,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,220,232,137
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/yellow-green-wall-paint-colours/early-daffodils,YG8058,Early daffodils,"(220, 232, 137)",72.8,214,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,220,232,137
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/canary-song,YG8059,Canary song,"(214, 218, 99)",62.7,214,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,214,218,99
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/kaccha-neembu,YG8060,Kaccha neembu,"(209, 218, 81)",61.2,214,Warm,Vibrant,"Matte, Sheen, Gloss",Yellow-Greens,209,218,81
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/early-evening-lights,YG8061,Early evening lights,"(192, 199, 101)",51.2,214,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,192,199,101
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/herbal-tea,YG8062,Herbal Tea,"(175, 184, 107)",43.1,214,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,175,184,107
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/a-fragrant-bowlful,YG8063,A fragrant bowlful,"(128, 132, 60)",20.7,214,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,128,132,60
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/bliss-and-tranquil,YG8064,Bliss and tranquil,"(244, 245, 221)",89.5,215,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,244,245,221
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/sylvan-shade,YG8065,Sylvan shade,"(221, 226, 181)",72.2,215,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,221,226,181
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/old-brooks,YG8066,Old brooks,"(208, 212, 147)",61.2,215,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,208,212,147
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/acid-green,YG8067,Acid green,"(200, 204, 73)",53.4,215,Warm,Vibrant,"Matte, Sheen, Gloss",Yellow-Greens,200,204,73
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/springtime-in-dehradun,YG8068,Springtime in Dehradun,"(189, 195, 58)",48.1,215,Warm,Vibrant,"Matte, Sheen, Gloss",Yellow-Greens,189,195,58
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/glowing-firefly,YG8069,Glowing firefly,"(181, 175, 63)",39.3,215,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,181,175,63
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/seaweed-green,YG8070,Seaweed green,"(165, 161, 47)",32.0,215,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,165,161,47
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/berries-for-birds,YG8071,Berries for birds,"(162, 145, 64)",27.1,215,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,162,145,64
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/half-a-kilo,YG8072,Half a kilo,"(230, 230, 197)",76.8,216,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,230,230,197
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/light-in-the-mangrove,YG8073,Light in the mangrove,"(217, 218, 173)",67.0,216,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,217,218,173
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/spring-fling,YG8074,Spring fling,"(212, 206, 143)",59.0,216,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,212,206,143
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/green-tea,YG8075,Green tea,"(218, 211, 144)",62.2,216,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,218,211,144
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/stir-fry,YG8076,Stir fry,"(198, 190, 112)",48.7,216,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,198,190,112
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/avocados-are-butter-fruit,YG8077,Avocados are butter fruit,"(173, 166, 77)",35.4,216,Warm,Dark,"Matte, Sheen, Gloss",Yellow-Greens,173,166,77
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/matcha-green,YG8078,Matcha green,"(151, 145, 61)",26.1,216,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,151,145,61
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/neem-oil,YG8079,Neem oil,"(131, 133, 59)",21.1,216,Warm,Midtone,"Matte, Sheen, Gloss",Yellow-Greens,131,133,59
https://www.birlaopus.com/colour-catalogue/yellow-green-wall-paint-colours/cotton-green,YG8080,Cotton green,"(242, 243, 208)",87.0,217,Warm,Light,"Matte, Sheen, Gloss",Yellow-Greens,242,243,208
